,0,1,2,3,4,5
1213,display,1.90779256190291,2.61509060554811,1.42210797253064,2.27195738959264,1.94645831957176
1214,forget,5.43135451795992,5.45639285952906,4.98689259131416,4.64232583953776,4.39334468488994
1215,infamous,0.0,0.34036759700476,0.44662795891022,0.08433038641687,0.45884188308708
1216,impossible,2.84639201723876,1.76709369899316,2.48100166158421,0.08433038641687,1.07770285285001
1217,without,5.80664583844601,5.82886989657985,5.63804537172979,5.49560596689951,5.34855676314311
1218,chocolate,3.13018498323935,4.74894635228290,5.41457429984523,5.47282609824322,5.19799708656772
1219,delish,0.6253908692933,0.76709369899316,2.69512646693706,3.61484510311565,3.55414089679299
1220,him,6.64925954830404,5.91277115418880,5.00707047325180,4.23633347986192,4.32892795639417
1221,hotel,5.24169329845634,4.80271760872388,4.88153959116794,4.60090591215777,3.79254563611807
1222,mainly,1.64475815606911,2.53262844535614,2.88153959116794,1.91440538497456,0.94645831957176
1223,cause,4.25356739874464,3.87143035880790,3.81442539530939,3.54376200505417,2.72406589823531
1224,keep,6.00231016068720,6.14560532224689,5.95088763785867,5.72818657619159,5.64689803771285
1225,rat,4.74909481588385,4.88810909995453,5.09453331450214,3.69576509849921,3.19799708656773
1226,vary,0.6253908692933,0.44516560410580,2.29657709044678,2.27195738959264,1.50833720717987
1227,excite,4.66268006406637,5.42244552760572,4.96642848875445,3.60090591215777,3.83954311565524
1228,farm,1.49275506262406,0.03012810482695,2.42210797253064,1.49936788569571,2.41212189192057
1229,additional,3.45211307812670,3.03012810482696,3.12254769067173,2.74729539913930,1.91169290141108
1230,responsible,0.90779256190290,0.44516560410580,0.44662795891022,0.70679703145246,0.0
1231,not eat,3.99525540315324,2.96872756016281,1.83714547180948,1.72176030703216,0.72406589823531
1232,secret,0.93808630393996,1.76709369899316,1.92460831305982,2.23633347986192,2.68342391373797
1233,date,3.68038206579983,3.99975445578343,4.60532979658641,4.74729539913930,4.66788306284219
1234,suggest,4.07771756334522,4.42244552760572,4.32899856813916,4.62865090264068,4.17619271624937
1235,research,0.64475815606911,0.03012810482695,0.64450039386708,0.23633347986191,1.07770285285001
1236,otherwise,2.90779256190291,3.87143035880790,4.04659883743843,3.77238638010213,2.28206135135620
1237,not find,2.41029290243209,1.61509060554811,0.42210797253064,1.30672280775332,0.87606899168036
1238,hallway,0.90779256190290,1.44516560410580,0.83714547180948,0.61484510311565,0.64237863632192
1239,pinball,0.0,0.0,0.0,0.94239604193662,0.36707350646967
1240,machine,3.53228342681070,3.61509060554811,3.19469747642757,2.77238638010213,2.10872974847064
1241,arcade,0.31269543464665,0.68073519400953,0.89325591782045,0.37383700361185,0.27530512985225
1242,counter,5.47257718068643,5.31553032368921,4.73196323511743,4.51431822716169,3.93784518926705
1243,board,2.96668625095647,3.14560532224689,2.48100166158421,3.14322407547044,2.74396545567302
1244,mostly,3.13018498323935,4.35205619971432,4.02697003068950,3.68258970975149,2.33550061031766
1245,stool,0.93808630393996,0.44516560410580,1.53758518995058,1.37383700361185,0.36149581885060
1246,reason,5.37811249668294,5.82020503545273,5.45185531592469,5.24083487209686,4.16147121054261
1247,fortunately,1.32283006118175,0.76709369899316,1.42210797253064,1.23633347986192,0.82591538955675
1248,confuse,3.81468315751142,3.87143035880790,3.94566992858765,2.77238638010213,1.76359426242195
1249,customize,0.6253908692933,1.25252052616340,1.29657709044678,1.72176030703216,1.55414089679300
1250,toppings,3.41029290243208,4.11759094607730,4.74403606741800,4.55103000551821,3.94645831957176
1251,pepperoni,2.49275506262406,2.61509060554811,2.48100166158421,3.19980760383681,3.10872974847064
1252,w,4.53228342681070,4.51125479456357,4.68263552275385,4.17179322766721,4.00535200862532
1253,soda,3.32283006118175,3.99975445578343,3.61850518533414,2.52911522908977,2.28206135135620
1254,wise,1.32283006118175,2.69309311754939,3.64450039386708,2.61484510311565,1.64160373804334
1255,nothing,6.71084734652688,7.17308605866900,7.09688873550026,5.64232583953776,4.97199341167890
1256,wish,4.90779256190291,4.83748302688456,5.32899856813916,5.28944481632148,5.03392116082210
1257,describe,3.22972065679027,3.25252052616341,3.29657709044678,3.16233289841814,3.12399650512395
1258,process,3.49275506262406,3.73056782296805,2.64450039386709,2.23633347986192,1.83954311565525
1259,filthy,3.41029290243208,1.61509060554811,0.64450039386708,0.47119802096831,0.09176837661741
1260,workers,3.22972065679027,3.08902179388053,3.04659883743843,2.72176030703216,2.59853501615145
1261,quickly,4.43135451795992,5.04507844629293,4.69512646693706,5.07427672175295,4.41212189192057
1262,wipe,2.41029290243209,3.25252052616341,0.42210797253064,0.72176030703216,0.91768376617417
1263,nonetheless,0.6253908692933,1.03012810482696,2.22946289458824,2.04368840191952,0.55414089679300
1264,nie,1.78226167981904,0.0,0.15907356669683,0.11779950524207,0.5506102597045
1265,mo,0.93808630393996,1.25252052616340,0.89325591782045,0.47119802096831,0.27530512985225
1266,na,0.0,0.68073519400953,0.15907356669683,0.47119802096831,0.91768376617417
1267,p,3.71514748396050,2.96872756016281,3.42210797253063,3.69576509849921,3.04599399312268
1268,j,2.41029290243209,1.76709369899316,2.92460831305982,2.64232583953776,2.99708439264173
1269,em,0.31269543464665,1.61509060554811,1.74403606741800,1.08433038641687,1.41212189192057
1270,si,0.93808630393996,0.34036759700476,1.15907356669684,0.82129598058307,0.72406589823531
1271,ra,0.32283006118174,0.76709369899316,0.42210797253064,0.94239604193662,0.64237863632192
1272,po,0.31269543464665,1.76709369899316,1.42210797253064,1.00186822622489,0.36149581885060
1273,mi,0.32283006118174,2.44516560410580,2.42210797253064,2.27195738959264,2.43678394615484
1274,u,4.02326977932284,3.90459722274309,3.48100166158420,3.02292984175273,3.15405373898013
1275,wi,0.93808630393996,0.44516560410580,0.42210797253064,0.49936788569571,0.25458061493408
1276,florentine,0.0,0.34036759700476,0.42210797253064,0.35339851572623,0.73414701293934
1277,z,0.0,0.03012810482695,0.64450039386708,1.43796734103157,1.13910339751416
1278,co,2.02326977932284,2.53262844535614,3.12254769067173,2.69576509849922,2.28206135135620
1279,wie,1.64475815606911,1.90459722274310,1.74403606741800,1.23633347986192,1.80206841023659
1280,ce,0.0,0.03012810482695,1.83714547180948,1.77238638010213,0.87606899168036
1281,te,0.93808630393996,0.44516560410580,0.83714547180948,0.72176030703216,0.55414089679300
1282,ka,0.6253908692933,0.34036759700476,0.42210797253064,0.94239604193662,0.5506102597045
1283,sa,0.93808630393996,0.68073519400953,0.42210797253064,0.94239604193662,0.91768376617417
1284,combos,0.93808630393996,2.25252052616341,1.29657709044678,1.16233289841814,0.55414089679300
1285,gem,0.93808630393996,0.76709369899316,2.29657709044678,3.84514272253744,4.72406589823531
1286,velvet,0.0,1.44516560410580,2.15907356669684,2.27195738959264,2.38703091095774
1287,croissant,1.13018498323935,1.25252052616340,2.00707047325180,2.37383700361186,2.22656623876449
1288,yelpers,0.90779256190290,2.03012810482696,2.48100166158421,2.30672280775332,1.68342391373796
1289,spread,2.57075757462533,2.44516560410580,2.64450039386709,2.58683072694605,2.41212189192057
1290,not many,1.49275506262406,1.76709369899316,2.64450039386709,1.86860169536143,0.94645831957176
1291,tim,1.13018498323935,1.03012810482696,0.89325591782045,0.35339851572623,0.73414701293934
1292,starbucks,2.13018498323935,1.44516560410580,1.00707047325179,2.00186822622490,1.19799708656773
1293,uptown,0.31269543464665,0.03012810482695,1.42210797253064,1.49936788569571,0.72406589823531
1294,knock,1.90779256190291,1.90459722274310,2.53758518995058,2.66929288713803,1.87606899168036
1295,nope,3.32283006118175,2.96872756016281,1.15907356669684,0.37383700361185,0.5506102597045
1296,dead,3.32283006118175,3.30314659923337,2.79134178219636,1.49936788569571,1.19799708656773
1297,bump,1.49275506262406,2.03012810482696,2.00707047325180,1.91440538497456,0.01357251543029
1298,scotch,0.0,0.68073519400953,0.42210797253064,0.23633347986191,0.82591538955675
1299,whisky,0.31269543464665,0.0,0.15907356669683,0.37383700361185,0.36149581885060
1300,shortly,2.84639201723876,3.03012810482696,2.15907356669684,1.55826157474928,0.80206841023658
1301,noon,1.32283006118175,1.61509060554811,1.92460831305982,2.16233289841814,1.30902839895647
1302,bell,2.49275506262406,2.96872756016281,2.83714547180948,2.93677319800301,1.83954311565525
1303,areas,0.32283006118174,1.25252052616340,2.48100166158421,2.34067013967666,1.46103149240152
1304,relatively,1.32283006118175,2.96872756016281,2.83714547180948,2.89168530847448,1.76359426242195
1305,promptly,3.07771756334522,3.61509060554811,3.39173432348712,2.79704843433640,2.83954311565525
1306,booth,3.87741891285938,3.53262844535614,3.76788280937237,2.93677319800301,2.30902839895647
1307,extensive,0.93808630393996,1.61509060554811,2.00707047325180,3.49936788569570,2.50833720717988
1308,decision,2.41029290243209,1.25252052616340,1.83714547180948,1.66929288713803,1.91169290141108
1309,helpful,2.02326977932284,3.53262844535614,4.21218490315641,4.86860169536143,4.88953125148692
1310,pineapple,1.90779256190291,1.90459722274310,3.19469747642757,3.28944481632148,2.76359426242195
1311,sprinkle,2.32283006118175,2.03012810482696,2.53758518995058,1.66929288713803,1.41212189192057
1312,chili,4.13018498323935,4.14560532224689,4.83714547180948,4.66929288713803,4.09329970790103
1313,sort,3.84639201723875,4.05987544822100,4.82583015858165,4.12385875060351,3.09329970790103
1314,extra,5.52250240601811,5.50044803960699,5.51662557131493,5.36973260527912,4.81623574216318
1315,piece,6.04392924988893,6.14560532224689,5.65092666302652,5.22728834025891,4.74396545567302
1316,split,3.36722418054019,3.69309311754938,4.12254769067173,4.37383700361185,3.91169290141108
1317,four,4.51265462006176,4.92089903507220,4.48100166158420,4.8569198903138,3.83026530206724
1318,mile,2.41029290243209,2.35205619971432,2.00707047325180,2.34067013967666,2.04599399312268
1319,rave,2.84639201723876,4.11759094607730,4.10393201250438,3.37383700361185,3.09329970790103
1320,valley,2.90779256190291,3.44516560410579,3.12254769067173,3.46899423665219,3.83026530206724
1321,bogo,0.31269543464665,0.03012810482695,0.89325591782045,0.35339851572623,0.36707350646967
1322,north,2.02326977932284,3.03012810482696,3.12254769067173,3.35734888082328,3.09329970790103
1323,prime,3.18081105630932,4.11759094607730,4.15907356669685,3.88018966963664,3.28206135135620
1324,dip,4.36722418054020,4.90459722274310,4.96642848875445,5.18119192566946,4.44288414569126
1325,please,5.22972065679027,4.85455654024350,4.83714547180948,4.85104332397713,4.90286905102408
1326,guest,3.22972065679027,2.61509060554811,1.42210797253064,1.55826157474928,1.46103149240152
1327,fave,0.31269543464665,0.03012810482695,0.66994193836534,2.34067013967666,1.59853501615145
1328,list,4.81468315751142,5.05987544822101,5.12254769067173,5.34067013967666,4.78776057355270
1329,tapas,2.02326977932284,2.76709369899316,3.08507298525307,3.37383700361185,2.78295958728888
1330,sushis,0.0,0.0,0.44662795891022,0.94239604193662,0.36707350646967
1331,scallop,2.84639201723876,3.80271760872388,4.22946289458824,3.99122098202539,3.93784518926705
1332,marinate,1.13018498323935,0.76709369899316,2.79134178219636,3.00186822622490,2.36149581885060
1333,addictive,0.31269543464665,0.0,0.15907356669683,0.72176030703216,0.72406589823531
1334,seaweed,2.13018498323935,1.25252052616340,2.00707047325180,1.95879950433301,2.01357251543030
1335,black,4.71514748396051,4.46753341713425,4.73196323511743,4.74095387226547,4.02174644687600
1336,cod,1.13018498323935,1.61509060554811,2.36070742786650,1.91440538497456,2.07770285285001
1337,miso,2.32283006118175,3.08902179388053,3.04659883743843,2.84514272253744,3.22656623876450
1338,hh,0.31269543464665,0.76709369899316,2.00707047325180,1.49936788569571,0.01357251543029
1339,lay,2.02326977932284,2.90459722274310,2.88153959116794,2.93677319800301,2.76359426242195
1340,description,1.64475815606911,1.90459722274310,2.00707047325180,1.61484510311565,1.01357251543029
1341,ping,0.6253908692933,0.68073519400953,0.89325591782045,0.82459653669454,0.09176837661741
1342,pong,0.6253908692933,0.44516560410580,0.89325591782045,0.37383700361185,0.27530512985225
1343,game,4.49275506262406,4.78501560699042,4.88153959116794,5.02292984175273,4.16147121054261
1344,not case,1.78226167981904,1.25252052616340,0.42210797253064,0.37383700361185,0.01357251543029
1345,kona,0.31269543464665,0.76709369899316,0.89325591782045,0.58899752621038,0.91768376617417
1346,not sushi,0.31269543464665,0.34036759700476,0.66994193836534,0.58899752621038,0.13910339751416
1347,flatbread,2.02326977932284,1.25252052616340,1.00707047325179,2.12385875060351,1.55414089679300
1348,barbecue,1.32283006118175,2.25252052616341,1.53758518995058,1.95879950433301,2.46103149240152
1349,strong,2.13018498323935,3.35205619971431,3.36070742786649,3.74729539913929,3.15405373898013
1350,snicker,0.0,0.34036759700476,0.44662795891022,0.35339851572623,0.5506102597045
1351,pie,2.78226167981905,3.25252052616341,4.50957081378098,4.44578684549087,4.00535200862532
1352,bonne,0.0,0.34036759700476,0.64450039386708,0.08433038641687,0.82591538955675
1353,bouffe,0.0,0.68073519400953,0.89325591782045,0.35339851572623,0.5506102597045
1354,dans,0.31269543464665,0.03012810482695,2.00707047325180,1.16233289841814,1.30902839895647
1355,le,2.22972065679027,2.69309311754939,4.10393201250438,4.25425538785918,3.72406589823531
1356,quartier,0.0,0.0,0.0,0.47119802096831,0.82591538955675
1357,des,1.13018498323935,2.14560532224689,3.04659883743843,3.02292984175273,2.59853501615145
1358,cette,0.6253908692933,0.03012810482695,0.89325591782045,0.70679703145246,0.45884188308708
1359,land,1.49275506262406,2.25252052616341,1.53758518995058,1.77238638010213,1.76359426242195
1360,ghetto,1.49275506262406,0.76709369899316,1.15907356669684,0.08433038641687,0.13910339751416
1361,du,0.93808630393996,0.76709369899316,2.00707047325180,2.86860169536143,1.94645831957176
1362,boulevard,0.0,0.68073519400953,0.44662795891022,0.82459653669454,0.45884188308708
1363,entre,0.31269543464665,0.03012810482695,0.64450039386708,0.94239604193662,0.27530512985225
1364,ontario,0.6253908692933,0.03012810482695,0.44662795891022,0.23633347986191,0.64237863632192
1365,est,1.32283006118175,2.35205619971432,3.50957081378098,3.69576509849921,2.68342391373797
1366,un,2.13018498323935,2.44516560410580,3.69512646693706,3.66929288713803,2.96353183293070
1367,choix,0.0,0.34036759700476,1.15907356669684,0.49936788569571,0.09176837661741
1368,de,3.07771756334522,3.73056782296805,4.99701680858787,4.91440538497456,4.48487823435589
1369,qualit,0.32283006118174,0.03012810482695,1.00707047325179,0.70679703145246,0.72406589823531
1370,et,1.13018498323935,2.44516560410580,3.56506592637268,4.12385875060351,3.59853501615145
1371,pour,3.60823228004400,3.69309311754938,4.22946289458824,4.01243746793508,3.34855676314310
1372,indien,0.0,0.0,0.22331397945511,0.70679703145246,0.27530512985225
1373,l,2.84639201723876,3.25252052616341,4.14092621998659,4.21818613315166,3.62023008725077
1374,que,0.90779256190290,0.44516560410580,2.79134178219636,2.12385875060351,1.83954311565525
1375,soit,0.31269543464665,0.0,0.66994193836534,0.58899752621038,0.18353675323483
1376,les,0.93808630393996,0.68073519400953,3.42210797253063,3.30672280775332,2.62023008725077
1377,korma,0.31269543464665,0.0,0.44662795891022,0.23559901048415,0.64237863632192
1378,pain,1.90779256190291,2.76709369899316,2.15907356669684,1.49936788569571,1.46103149240152
1379,tout,0.32283006118174,0.03012810482695,1.29657709044678,1.43796734103157,0.87606899168036
1380,tait,0.6253908692933,1.03012810482696,2.48100166158421,1.61484510311565,0.94645831957176
1381,tr,0.0,1.25252052616340,1.74403606741800,2.52911522908977,1.94645831957176
1382,bon,0.31269543464665,0.76709369899316,1.15907356669684,2.08433038641687,1.87606899168036
1383,comme,0.0,0.44516560410580,0.44662795891022,0.08433038641687,0.46103149240152
1384,bi,0.0,0.0,0.64450039386708,0.72176030703216,0.64237863632192
1385,tiger,0.6253908692933,0.44516560410580,0.89325591782045,0.37383700361185,0.13910339751416
1386,lassi,0.31269543464665,0.76709369899316,0.44662795891022,0.37383700361185,0.64237863632192
1387,taient,0.31269543464665,0.0,0.15907356669683,0.35339851572623,0.27530512985225
1388,bien,0.31269543464665,0.76709369899316,1.53758518995058,1.61484510311565,1.13910339751416
1389,prix,0.93808630393996,1.44516560410580,1.53758518995058,2.04368840191952,1.46103149240152
1390,sont,0.31269543464665,0.03012810482695,2.00707047325180,1.66929288713803,1.25458061493409
1391,correct,3.90779256190291,3.48955972346425,3.15907356669685,2.30672280775332,1.72406589823531
1392,pas,0.90779256190290,1.61509060554811,2.88153959116794,2.27195738959264,1.76359426242195
1393,personnel,0.32283006118174,0.44516560410580,0.44662795891022,0.70679703145246,0.09176837661741
1394,fran,0.93808630393996,0.03012810482695,0.66994193836534,0.94239604193662,0.45884188308708
1395,avec,0.31269543464665,0.0,1.42210797253064,1.77238638010213,1.64160373804334
1396,beaucoup,0.31269543464665,0.34036759700476,0.42210797253064,0.94239604193662,0.27530512985225
1397,une,0.32283006118174,1.03012810482696,2.59203297397295,2.72176030703216,2.01357251543030
1398,belle,0.0,0.0,0.0,0.70679703145246,0.01357251543029
1399,exp,0.0,0.0,0.83714547180948,0.35339851572623,0.27530512985225
1400,rience,0.0,0.0,0.83714547180948,0.35339851572623,0.18353675323483
1401,en,1.64475815606911,1.03012810482696,2.92460831305982,2.93677319800301,2.48487823435589
1402,qui,0.93808630393996,0.68073519400953,1.92460831305982,2.08433038641687,1.13910339751416
1403,vous,0.6253908692933,0.68073519400953,0.42210797253064,1.66929288713803,0.46103149240152
1404,fait,0.0,0.0,0.15907356669683,0.61484510311565,0.5506102597045
1405,via,2.02326977932284,0.03012810482695,1.15907356669684,1.66929288713803,1.41212189192057
1406,nourriture,0.0,1.03012810482696,0.44662795891022,0.47119802096831,0.45884188308708
1407,send,5.34519787421020,4.74894635228290,3.92460831305982,2.40625848130423,2.57650870982146
1408,ici,0.0,0.0,0.44662795891022,0.35339851572623,0.64237863632192
1409,petit,0.6253908692933,0.68073519400953,0.83714547180948,1.23633347986192,0.01357251543029
1410,aussi,0.31269543464665,0.68073519400953,0.42210797253064,1.37383700361185,0.64160373804333
1411,option,3.78226167981904,4.59491272361048,4.97669682420828,4.75989543591893,3.70388801629768
1412,sur,0.31269543464665,0.0,0.83714547180948,1.55826157474928,0.64160373804333
1413,cousins,0.0,0.03012810482695,0.42210797253064,1.00186822622489,0.36707350646967
1414,entr,1.13018498323935,0.44516560410580,2.15907356669684,2.12385875060351,1.83954311565525
1415,manger,1.90779256190291,0.44516560410580,0.89325591782045,0.37383700361185,0.55414089679300
1416,terre,0.0,0.0,0.44662795891022,0.47119802096831,0.64237863632192
1417,ils,0.0,0.34036759700476,0.0,0.61484510311565,0.27530512985225
1418,ont,0.0,0.0,0.89325591782045,0.72176030703216,0.09176837661741
1419,terrasse,0.31269543464665,0.34036759700476,0.15907356669683,0.49936788569571,0.82591538955675
1420,montr,0.0,0.44516560410580,0.89325591782045,0.58899752621038,0.64160373804333
1421,al,2.13018498323935,2.44516560410580,3.12254769067173,3.08433038641687,2.82092743748790
1422,kinds,1.32283006118175,1.61509060554811,2.42210797253064,2.61484510311565,2.38703091095774
1423,jim,0.0,0.03012810482695,0.22331397945511,0.82459653669454,0.64237863632192
1424,sticky,2.41029290243209,3.20005310626927,3.26341022651158,2.82129598058308,2.62023008725077
1425,finger,3.27702637156862,3.80271760872388,2.74403606741800,3.16233289841814,2.43678394615484
1426,parmesan,2.49275506262406,2.90459722274310,3.08507298525307,3.10422994385458,2.99708439264173
1427,bottom,3.93753990529695,4.14560532224689,3.88153959116794,3.23633347986192,2.46103149240152
1428,middle,3.87741891285938,4.30314659923337,4.36070742786649,3.75989543591893,3.32232522156992
1429,dough,2.78226167981905,2.53262844535614,3.12254769067173,3.10422994385458,2.13910339751416
1430,layer,1.32283006118175,2.03012810482696,2.92460831305982,2.61484510311565,2.16885074090821
1431,not thick,0.0,0.44516560410580,0.44662795891022,0.82459653669454,0.73414701293934
1432,not thin,0.31269543464665,0.68073519400953,0.0,0.58899752621038,0.64237863632192
1433,load,2.71514748396051,3.76709369899316,3.15907356669685,3.46899423665219,2.62023008725077
1434,tangy,0.6253908692933,1.25252052616340,2.15907356669684,2.27195738959264,1.68342391373796
1435,plenty,3.71514748396050,4.14560532224689,4.67003548597422,5.01243746793508,4.16147121054261
1436,non,4.41029290243208,4.63499016298582,4.04659883743843,3.72176030703216,3.34855676314310
1437,gripe,0.31269543464665,0.68073519400953,1.29657709044678,1.23633347986192,0.36149581885060
1438,section,3.84639201723875,3.65461896973475,3.85951328483794,3.12385875060351,2.68342391373797
1439,worlds,0.0,0.34036759700476,0.66994193836534,0.82459653669454,0.5506102597045
1440,largest,0.0,0.03012810482695,0.15907356669683,0.37383700361185,0.36149581885060
1441,mad,2.96668625095647,2.25252052616341,2.42210797253064,1.77238638010213,1.41212189192057
1442,greek,2.32283006118175,3.30314659923337,3.85951328483794,3.83326862224915,3.51992518145509
1443,locations,3.27702637156862,3.25252052616341,3.32899856813916,3.30672280775332,3.02987432775940
1444,death,0.90779256190290,0.44516560410580,0.15907356669683,0.82459653669454,0.01357251543029
1445,entrance,2.02326977932284,3.73056782296805,3.32899856813916,2.74729539913930,1.80206841023659
1446,overly,3.18081105630932,4.05987544822100,4.00707047325180,3.66929288713803,2.43678394615484
1447,creamy,0.90779256190290,2.35205619971432,4.02697003068950,4.10422994385457,4.10872974847064
1448,tahini,0.0,0.68073519400953,0.66994193836534,0.72176030703216,0.73414701293934
1449,accompany,0.93808630393996,2.35205619971432,3.15907356669685,2.95879950433301,2.43678394615484
1450,design,2.22972065679027,2.90459722274310,2.96642848875445,2.49936788569571,2.38703091095774
1451,statues,0.31269543464665,0.0,0.89325591782045,0.47119802096831,0.09176837661741
1452,exit,0.64475815606911,1.44516560410580,0.64450039386708,0.23633347986191,0.36707350646967
1453,cafeteria,2.32283006118175,2.53262844535614,2.69512646693706,1.30672280775332,0.55414089679300
1454,bathroom,3.81468315751142,3.39936191449267,3.48100166158420,3.16233289841814,2.13910339751416
1455,pole,0.32283006118174,0.34036759700476,0.44662795891022,0.23559901048415,0.09176837661741
1456,show,5.91528709844983,5.66433412456796,5.47377009235313,4.98586774753118,4.95074567797486
1457,temperature,2.64475815606911,2.83748302688456,2.64450039386709,1.77238638010213,0.87606899168036
1458,america,1.90779256190291,0.68073519400953,1.29657709044678,1.30672280775332,1.07770285285001
1459,boast,0.32283006118174,0.44516560410580,0.83714547180948,0.47119802096831,0.82591538955675
1460,couple,5.49275506262406,5.75804855939016,6.04171661605869,5.53279088723316,5.02987432775940
1461,degrees,1.49275506262406,1.03012810482696,0.89325591782045,1.08433038641687,0.01357251543029
1462,yaki,0.0,0.34036759700476,0.44662795891022,0.58899752621038,0.82591538955675
1463,soba,1.13018498323935,1.44516560410580,0.66994193836534,0.70679703145246,0.46103149240152
1464,not one,3.36722418054019,3.35205619971431,2.92460831305982,1.77238638010213,2.04599399312268
1465,bigger,2.71514748396051,2.96872756016281,3.32899856813916,3.21818613315166,2.59853501615145
1466,fair,3.81468315751142,4.17308605866900,4.08507298525307,3.68258970975149,2.82092743748790
1467,relief,0.93808630393996,0.34036759700476,0.89325591782045,0.58899752621038,0.5506102597045
1468,lumpia,0.64475815606911,0.0,0.22331397945511,0.47119802096831,0.45884188308708
1469,nathan,0.0,0.34036759700476,0.89325591782045,0.47119802096831,0.45884188308708
1470,not food,2.02326977932284,2.14560532224689,2.22946289458824,0.49936788569571,1.46103149240152
1471,hospitality,1.32283006118175,0.76709369899316,0.42210797253064,0.49936788569571,1.72406589823531
1472,not live,0.32283006118174,1.44516560410580,0.64450039386708,0.23559901048415,0.45884188308708
1473,town,4.64475815606911,5.21334992888273,5.39938789603056,5.4689942366522,5.86475367845253
1474,certain,3.02326977932284,2.96872756016281,2.74403606741800,2.52911522908977,2.01357251543030
1475,sister,3.60823228004400,3.39936191449267,2.79134178219636,2.82129598058308,2.92918032813993
1476,summerlin,1.13018498323935,1.44516560410580,0.42210797253064,1.37383700361185,1.01357251543029
1477,hospital,0.32283006118174,0.03012810482695,0.15907356669683,0.94239604193662,0.82591538955675
1478,niece,1.13018498323935,0.03012810482695,0.66994193836534,0.94239604193662,0.5506102597045
1479,nephew,0.32283006118174,0.34036759700476,0.66994193836534,0.23559901048415,0.73414701293934
1480,spaghetti,3.07771756334522,2.69309311754939,3.22946289458824,2.84514272253744,2.46103149240152
1481,adobo,0.90779256190290,0.03012810482695,0.15907356669683,0.23633347986191,0.72406589823531
1482,worker,1.90779256190291,1.76709369899316,1.83714547180948,1.55826157474928,0.25458061493408
1483,filipino,1.13018498323935,1.03012810482696,1.29657709044678,1.95879950433301,1.59853501615145
1484,condescend,2.32283006118175,1.25252052616340,0.22331397945511,0.23559901048415,0.09176837661741
1485,english,3.13018498323935,3.20005310626927,3.04659883743843,3.06415250447924,2.19799708656773
1486,hole,3.45211307812670,2.96872756016281,2.15907356669684,3.10422994385458,3.18349751687261
1487,word,4.84639201723876,4.27805561827054,3.42210797253063,3.66929288713803,3.84876164568462
1488,caution,0.90779256190290,0.44516560410580,0.64450039386708,0.58899752621038,0.13910339751416
1489,not want,3.81468315751142,3.44516560410579,2.15907356669684,1.91440538497456,0.46103149240152
1490,mess,5.00933058836497,5.10337708685759,3.48100166158420,2.49936788569571,1.91169290141108
1491,favor,2.22972065679027,2.83748302688456,1.15907356669684,1.49936788569571,2.59853501615145
1492,advise,3.36722418054019,2.44516560410580,1.15907356669684,0.72176030703216,0.36149581885060
1493,never eat,3.57075757462533,2.03012810482696,1.15907356669684,0.91440538497455,0.80206841023658
1494,own,3.32283006118175,2.61509060554811,2.36070742786650,2.91440538497456,3.53142082029292
1495,taco,4.66268006406637,5.04507844629293,4.76788280937237,4.86277261655923,4.60398944624356
1496,enchilada,2.71514748396051,1.76709369899316,1.83714547180948,2.37383700361186,1.83954311565525
1497,proportion,0.0,1.61509060554811,0.66994193836534,0.72176030703216,0.13910339751416
1498,tomato,3.41029290243208,4.74894635228290,5.04659883743843,4.65587237137570,4.14659793406108
1499,gringo,0.0,0.0,0.0,0.82459653669454,0.36707350646967
1500,salsa,4.89268566951270,5.62507469412074,5.14092621998659,5.02814755102374,4.73901623970128
1501,not spicy,0.90779256190290,2.03012810482696,2.08507298525307,1.72176030703216,0.94645831957176
1502,buffet,5.97388175236068,6.08902179388053,6.36462247786988,5.74729539913930,4.96353183293070
1503,okra,0.90779256190290,0.68073519400953,0.89325591782045,0.72176030703216,0.01357251543029
1504,masala,1.13018498323935,2.03012810482696,1.53758518995058,1.72176030703216,1.94645831957176
1505,chef,5.14300902359694,4.87143035880790,4.61850518533414,4.61484510311565,5.34855676314311
1506,appreciate,2.78226167981905,3.83748302688456,3.85951328483794,3.93677319800301,3.64160373804333
1507,core,1.13018498323935,1.44516560410580,1.29657709044678,0.72176030703216,0.36707350646967
1508,valentine,0.93808630393996,1.03012810482696,0.42210797253064,0.94239604193662,0.80206841023658
1509,not great,3.87741891285938,4.85455654024350,5.07555021113456,3.61484510311565,1.68342391373796
1510,entrees,4.20547311054358,4.69309311754939,4.49535695456128,4.15281012429963,3.58756389833045
1511,pastas,0.6253908692933,0.68073519400953,2.00707047325180,1.72176030703216,1.64160373804334
1512,handmade,0.93808630393996,0.68073519400953,0.66994193836534,0.94239604193662,0.64160373804333
1513,stumble,0.6253908692933,1.03012810482696,1.53758518995058,2.30672280775332,2.43678394615484
1514,focus,1.13018498323935,1.76709369899316,2.22946289458824,2.46899423665220,1.80206841023659
1515,detail,2.41029290243209,2.69309311754939,1.92460831305982,2.27195738959264,2.94645831957176
1516,record,1.32283006118175,0.44516560410580,0.15907356669683,1.30672280775332,0.01357251543029
1517,player,0.6253908692933,0.68073519400953,0.66994193836534,0.37383700361185,0.36149581885060
1518,behind,5.15572007534649,4.74894635228290,3.90323466226725,3.82129598058307,3.41212189192057
1519,craft,0.90779256190290,0.76709369899316,2.92460831305982,3.12385875060351,3.34855676314310
1520,nights,2.02326977932284,2.69309311754939,3.42210797253063,3.10422994385458,3.32232522156992
