,0
11333,3
11334,1
11335,1
11336,1
11337,5
11338,9
11339,1
11340,7
11341,10
11342,1
11343,1
11344,1
11345,1
11346,4
11347,1
11348,8
11349,21
11350,9
11351,2
11352,1
11353,6
11354,1
11355,1
11356,2
11357,1
11358,17
11359,1
11360,1
11361,1
11362,20
11363,10
11364,2
11365,6
11366,2
11367,6
11368,4
11369,9
11370,2
11371,1
11372,3
11373,1
11374,13
11375,1
11376,6
11377,6
11378,4
11379,2
11380,11
11381,12
11382,40
11383,22
11384,1
11385,15
11386,2
11387,4
11388,18
11389,5
11390,5
11391,7
11392,4
11393,1
11394,7
11395,32
11396,6
11397,16
11398,2
11399,1
11400,40
11401,7
11402,34
11403,11
11404,12
11405,9
11406,33
11407,19
11408,17
11409,12
11410,1
11411,12
11412,1
11413,7
11414,7
11415,5
11416,6
11417,8
11418,5
11419,7
11420,1
11421,11
11422,8
11423,2
11424,1
11425,1
11426,1
11427,8
11428,5
11429,23
11430,20
11431,17
11432,18
11433,3
11434,5
11435,2
11436,7
11437,1
11438,1
11439,8
11440,9
11441,3
11442,3
11443,22
11444,4
11445,3
11446,4
11447,6
11448,7
11449,3
11450,7
11451,2
11452,1
11453,1
11454,1
11455,1
11456,2
11457,1
11458,7
11459,4
11460,11
11461,3
11462,3
11463,3
11464,1
11465,18
11466,24
11467,10
11468,31
11469,7
11470,2
11471,10
11472,2
11473,10
11474,4
11475,4
11476,1
11477,8
11478,3
11479,27
11480,2
11481,3
11482,5
11483,4
11484,5
11485,12
11486,2
11487,1
11488,9
11489,7
11490,4
11491,20
11492,1
11493,26
11494,9
11495,1
11496,5
11497,4
11498,13
11499,4
11500,8
11501,11
11502,1
11503,14
11504,3
11505,14
11506,5
11507,8
11508,21
11509,1
11510,11
11511,7
11512,11
11513,5
11514,5
11515,4
11516,18
11517,9
11518,1
11519,10
11520,1
11521,21
11522,6
11523,4
11524,2
11525,3
11526,1
11527,2
11528,9
11529,1
11530,2
11531,6
11532,2
11533,11
11534,3
11535,7
11536,1
11537,4
11538,1
11539,1
11540,1
11541,2
11542,16
11543,2
11544,6
11545,4
11546,5
11547,10
11548,3
11549,4
11550,1
11551,1
11552,46
11553,5
11554,20
11555,4
11556,9
11557,21
11558,46
11559,13
11560,9
11561,5
11562,19
11563,1
11564,1
11565,7
11566,1
11567,2
11568,9
11569,39
11570,1
11571,5
11572,1
11573,3
11574,4
11575,2
11576,27
11577,4
11578,17
11579,3
11580,14
11581,12
11582,4
11583,18
11584,4
11585,3
11586,5
11587,9
11588,59
11589,23
11590,1
11591,5
11592,26
11593,1
11594,4
11595,11
11596,5
11597,14
11598,1
11599,1
11600,2
11601,3
11602,1
11603,1
11604,6
11605,1
11606,3
11607,8
11608,6
11609,11
11610,15
11611,1
11612,2
11613,1
11614,5
11615,7
11616,8
11617,7
11618,19
11619,1
11620,25
11621,6
11622,24
11623,3
11624,1
11625,3
11626,4
11627,13
11628,23
11629,2
11630,6
11631,1
11632,10
11633,3
11634,2
11635,1
11636,4
11637,4
11638,7
11639,4
11640,3
11641,1
11642,15
11643,1
11644,1
11645,4
11646,1
11647,5
11648,1
11649,13
11650,17
11651,1
11652,9
11653,12
11654,9
11655,32
11656,2
11657,34
11658,1
11659,2
11660,7
11661,8
11662,1
11663,7
11664,3
11665,35
11666,2
11667,1
11668,1
11669,1
11670,2
11671,12
11672,7
11673,6
11674,1
11675,2
11676,2
11677,5
11678,19
11679,2
11680,6
11681,4
11682,22
11683,3
11684,1
11685,22
11686,5
11687,2
11688,20
11689,1
11690,40
11691,17
11692,2
11693,6
11694,10
11695,4
11696,48
11697,9
11698,1
11699,18
11700,1
11701,1
11702,1
11703,1
11704,5
11705,1
11706,1
11707,5
11708,6
11709,30
11710,1
11711,9
11712,1
11713,1
11714,5
11715,3
11716,14
11717,48
11718,11
11719,16
11720,20
11721,11
11722,27
11723,21
11724,1
11725,14
11726,1
11727,4
11728,22
11729,2
11730,3
11731,1
11732,4
11733,7
11734,1
11735,6
11736,4
11737,1
11738,8
11739,1
11740,5
11741,1
11742,9
11743,2
11744,5
11745,2
11746,13
11747,5
11748,3
11749,6
11750,16
11751,6
11752,6
11753,2
11754,1
11755,1
11756,1
11757,40
11758,3
11759,1
11760,5
11761,3
11762,1
11763,11
11764,7
11765,45
11766,1
11767,140
11768,12
11769,5
11770,7
11771,1
11772,6
11773,1
11774,9
11775,13
11776,29
11777,1
11778,4
11779,5
11780,15
11781,6
11782,2
11783,8
11784,1
11785,5
11786,6
11787,8
11788,7
11789,2
11790,27
11791,8
11792,1
11793,1
11794,12
11795,53
11796,5
11797,1
11798,1
11799,2
11800,6
11801,3
11802,3
11803,1
11804,1
11805,3
11806,11
11807,11
11808,1
11809,4
11810,20
11811,146
11812,28
11813,1
11814,7
11815,8
11816,7
11817,11
11818,2
11819,1
11820,8
11821,4
11822,1
11823,3
11824,1
11825,1
11826,9
11827,16
11828,24
11829,23
11830,4
11831,3
11832,3
11833,4
11834,4
11835,1
11836,6
11837,2
11838,26
11839,19
11840,1
11841,2
11842,12
11843,67
11844,4
11845,13
11846,2
11847,7
11848,1
11849,1
11850,26
11851,2
11852,3
11853,2
11854,12
11855,13
11856,20
11857,8
11858,1
11859,2
11860,8
11861,2
11862,2
11863,6
11864,1
11865,6
11866,1
11867,1
11868,20
11869,57
11870,15
11871,2
11872,2
11873,1
11874,9
11875,12
11876,9
11877,3
11878,4
11879,2
11880,29
11881,17
11882,5
11883,5
11884,5
11885,31
11886,7
11887,6
11888,9
11889,1
11890,6
11891,2
11892,2
11893,1
11894,1
11895,3
11896,1
11897,3
11898,2
11899,4
11900,47
11901,1
11902,2
11903,5
11904,13
11905,4
11906,41
11907,29
11908,17
11909,11
11910,10
11911,19
11912,1
11913,4
11914,9
11915,1
11916,4
11917,4
11918,1
11919,12
11920,24
11921,15
11922,2
11923,2
11924,9
11925,10
11926,6
11927,1
11928,3
11929,6
11930,10
11931,1
11932,1
11933,11
11934,7
11935,2
11936,34
11937,1
11938,10
11939,2
11940,8
11941,22
11942,4
11943,2
11944,8
11945,12
11946,3
11947,2
11948,1
11949,18
11950,6
11951,18
11952,1
11953,3
11954,27
11955,17
11956,2
11957,9
11958,17
11959,6
11960,7
11961,7
11962,1
11963,14
11964,1
11965,2
11966,10
11967,6
11968,28
11969,14
11970,13
11971,37
11972,2
11973,2
11974,5
11975,5
11976,10
11977,20
11978,10
11979,2
11980,10
11981,15
11982,54
11983,18
11984,9
11985,29
11986,3
11987,1
11988,1
11989,9
11990,1
11991,1
11992,1
11993,5
11994,44
11995,1
11996,3
11997,8
11998,8
11999,10
12000,1
12001,2
12002,6
12003,9
12004,1
12005,1
12006,3
12007,3
12008,1
12009,4
12010,18
12011,3
12012,4
12013,1
12014,8
12015,1
12016,1
12017,2
12018,2
12019,21
12020,13
12021,13
12022,13
12023,10
12024,4
12025,5
12026,2
12027,3
12028,10
12029,1
12030,22
12031,29
12032,3
12033,3
12034,12
12035,11
12036,26
12037,7
12038,9
12039,3
12040,4
12041,1
12042,2
12043,7
12044,3
12045,5
12046,1
12047,17
12048,1
12049,1
12050,1
12051,2
12052,1
12053,1
12054,1
12055,1
12056,1
12057,4
12058,10
12059,1
12060,1
12061,5
12062,14
12063,10
12064,21
12065,15
12066,10
12067,3
12068,2
12069,1
12070,4
12071,6
12072,1
12073,5
12074,1
12075,7
12076,3
12077,1
12078,3
12079,4
12080,20
12081,19
12082,3
12083,1
12084,5
12085,2
12086,9
12087,3
12088,7
12089,6
12090,2
12091,2
12092,1
12093,1
12094,15
12095,11
12096,6
12097,11
12098,3
12099,13
12100,15
12101,2
12102,16
12103,13
12104,9
12105,10
12106,4
12107,1
12108,7
12109,1
12110,26
12111,3
12112,2
12113,2
12114,1
12115,10
12116,8
12117,2
12118,21
12119,21
12120,6
12121,10
12122,20
12123,2
12124,4
12125,8
12126,1
12127,1
12128,7
12129,6
12130,1
12131,4
12132,3
12133,2
12134,1
12135,2
12136,6
12137,3
12138,4
12139,1
12140,1
12141,5
12142,5
12143,1
12144,1
12145,2
12146,2
12147,3
12148,1
12149,26
12150,3
12151,1
12152,1
12153,26
12154,1
12155,7
12156,1
12157,1
12158,1
12159,1
12160,1
12161,4
12162,1
12163,1
12164,1
12165,12
12166,10
12167,1
12168,5
12169,2
12170,47
12171,14
12172,2
12173,1
12174,13
12175,1
12176,2
12177,2
12178,1
12179,2
12180,3
12181,19
12182,11
12183,1
12184,16
12185,5
12186,22
12187,4
12188,7
12189,6
12190,1
12191,1
12192,26
12193,4
12194,4
12195,1
12196,1
12197,20
12198,2
12199,1
12200,15
12201,1
12202,1
12203,1
12204,8
12205,1
12206,1
12207,3
12208,1
12209,3
12210,1
12211,11
12212,7
12213,2
12214,5
12215,2
12216,8
12217,1
12218,4
12219,1
12220,2
12221,2
12222,2
12223,2
12224,1
12225,1
12226,8
12227,2
12228,8
12229,1
12230,1
12231,3
12232,2
12233,1
12234,12
12235,11
12236,1
12237,6
12238,3
12239,1
12240,2
12241,5
12242,1
12243,1
12244,7
12245,1
12246,1
12247,4
12248,1
12249,3
12250,1
12251,29
12252,3
12253,4
12254,3
12255,1
12256,15
12257,22
12258,2
12259,9
12260,3
12261,14
12262,1
12263,5
12264,6
12265,2
12266,4
12267,2
12268,1
12269,7
12270,2
12271,6
12272,1
12273,1
12274,11
12275,4
12276,1
12277,6
12278,1
12279,2
12280,8
12281,3
12282,2
12283,14
12284,9
12285,11
12286,3
12287,5
12288,7
12289,14
12290,1
12291,2
12292,1
12293,1
12294,2
12295,3
12296,9
12297,16
12298,21
12299,12
12300,7
12301,2
12302,10
12303,14
12304,1
12305,23
12306,18
12307,2
12308,11
12309,14
12310,7
12311,4
12312,13
12313,2
12314,9
12315,2
12316,4
12317,2
12318,5
12319,8
12320,13
12321,4
12322,1
12323,6
12324,9
12325,1
12326,10
12327,6
12328,5
12329,1
12330,2
12331,4
12332,1
12333,7
12334,1
12335,18
12336,4
12337,27
12338,4
12339,1
12340,2
12341,8
12342,4
12343,2
12344,3
12345,5
12346,5
12347,32
12348,24
12349,1
12350,8
12351,3
12352,2
12353,15
12354,7
12355,13
12356,3
12357,15
12358,10
12359,1
12360,14
12361,2
12362,19
12363,27
12364,9
12365,7
12366,2
12367,4
12368,5
12369,1
12370,2
12371,1
12372,9
12373,10
12374,3
12375,5
12376,3
12377,3
12378,3
12379,1
12380,44
12381,4
12382,2
12383,2
12384,8
12385,4
12386,9
12387,3
12388,8
12389,3
12390,3
12391,9
12392,2
12393,39
12394,12
12395,1
12396,14
12397,1
12398,1
12399,8
12400,2
12401,1
12402,3
12403,7
12404,7
12405,3
12406,6
12407,7
12408,6
12409,16
12410,3
12411,1
12412,2
12413,1
12414,1
12415,6
12416,8
12417,14
12418,1
12419,5
12420,3
12421,37
12422,1
12423,6
12424,12
12425,6
12426,12
12427,38
12428,2
12429,1
12430,5
12431,28
12432,3
12433,1
12434,1
12435,2
12436,4
12437,3
12438,4
12439,4
12440,6
12441,2
12442,34
12443,30
12444,1
12445,4
12446,4
12447,6
12448,2
12449,1
12450,11
12451,1
12452,7
12453,16
12454,33
12455,1
12456,7
12457,4
12458,20
12459,5
12460,5
12461,23
12462,6
12463,7
12464,5
12465,3
12466,4
12467,2
12468,1
12469,1
12470,7
12471,18
12472,2
12473,1
12474,12
12475,7
12476,12
12477,15
12478,4
12479,9
12480,1
12481,2
12482,10
12483,1
12484,23
12485,15
12486,13
12487,8
12488,1
12489,8
12490,11
12491,6
12492,4
12493,1
12494,1
12495,3
12496,2
12497,3
12498,14
12499,2
12500,1
12501,3
12502,1
12503,6
12504,16
12505,2
12506,3
12507,3
12508,14
12509,8
12510,1
12511,3
12512,5
12513,2
12514,3
12515,9
12516,2
12517,8
12518,17
12519,1
12520,4
12521,5
12522,2
12523,9
12524,3
12525,1
12526,1
12527,7
12528,26
12529,3
12530,2
12531,1
12532,1
12533,1
12534,8
12535,4
12536,7
12537,1
12538,1
12539,1
12540,1
12541,7
12542,2
12543,4
12544,6
12545,8
12546,2
12547,4
12548,12
12549,2
12550,13
12551,3
12552,4
12553,4
12554,16
12555,6
12556,3
12557,1
12558,5
12559,6
12560,4
12561,5
12562,2
12563,1
12564,22
12565,10
12566,13
12567,1
12568,2
12569,2
12570,22
12571,6
12572,1
12573,1
12574,3
12575,1
12576,5
12577,24
12578,14
12579,18
12580,6
12581,4
12582,2
12583,1
12584,1
12585,21
12586,1
12587,4
12588,3
12589,7
12590,1
12591,7
12592,1
12593,4
12594,7
12595,7
12596,1
12597,6
12598,1
12599,3
12600,1
12601,1
12602,2
12603,2
12604,6
12605,1
12606,4
12607,2
12608,3
12609,6
12610,6
12611,4
12612,6
12613,6
12614,10
12615,5
12616,2
12617,2
12618,3
12619,1
12620,1
12621,10
12622,1
12623,4
12624,3
12625,1
12626,10
12627,3
12628,1
12629,3
12630,1
12631,2
12632,4
12633,16
12634,19
12635,1
12636,1
12637,2
12638,4
12639,1
12640,15
12641,6
12642,5
12643,8
12644,2
12645,1
12646,1
12647,2
12648,7
12649,1
12650,19
12651,14
12652,1
12653,16
12654,5
12655,1
12656,40
12657,1
12658,2
12659,15
12660,14
12661,4
12662,3
12663,1
12664,33
12665,2
12666,2
12667,2
12668,1
12669,1
12670,5
12671,1
12672,1
12673,1
12674,1
12675,2
12676,12
12677,5
12678,2
12679,7
12680,5
12681,19
12682,3
12683,19
12684,1
12685,20
12686,1
12687,8
12688,1
12689,2
12690,4
12691,1
12692,1
12693,5
12694,4
12695,22
12696,1
12697,3
12698,1
12699,2
12700,4
12701,1
12702,1
12703,2
12704,1
12705,3
12706,3
12707,4
12708,5
12709,6
12710,12
12711,10
12712,15
12713,2
12714,2
12715,3
12716,5
12717,9
12718,1
12719,10
12720,6
12721,5
12722,2
12723,4
12724,9
12725,1
12726,4
12727,3
12728,21
12729,5
12730,1
12731,1
12732,3
12733,2
12734,56
12735,21
12736,1
12737,2
12738,3
12739,3
12740,14
12741,5
12742,1
12743,1
12744,6
12745,2
12746,1
12747,5
12748,27
12749,32
12750,25
12751,1
12752,3
12753,23
12754,1
12755,8
12756,8
12757,15
12758,5
12759,3
12760,5
12761,5
12762,12
12763,4
12764,1
12765,16
12766,1
12767,1
12768,2
12769,2
12770,1
12771,13
12772,1
12773,2
12774,1
12775,1
12776,6
12777,4
12778,5
12779,16
12780,1
12781,6
12782,10
12783,2
12784,8
12785,4
12786,1
12787,2
12788,2
12789,5
12790,14
12791,4
12792,32
12793,16
12794,4
12795,1
12796,17
12797,4
12798,1
12799,3
12800,10
12801,5
12802,3
12803,1
12804,1
12805,2
12806,8
12807,1
12808,2
12809,16
12810,5
12811,21
12812,2
12813,2
12814,1
12815,1
12816,1
12817,1
12818,10
12819,16
12820,1
12821,24
12822,8
12823,17
12824,61
12825,2
12826,8
12827,30
12828,2
12829,4
12830,1
12831,6
12832,1
12833,4
12834,6
12835,8
12836,1
12837,23
12838,11
12839,3
12840,5
12841,8
12842,4
12843,1
12844,2
12845,2
12846,3
12847,5
12848,2
12849,2
12850,1
12851,8
12852,15
12853,1
12854,4
12855,10
12856,7
12857,4
12858,3
12859,4
12860,10
12861,32
12862,5
12863,2
12864,2
12865,1
12866,16
12867,4
12868,9
12869,1
12870,18
12871,5
12872,1
12873,11
12874,1
12875,1
12876,1
12877,22
12878,1
12879,3
12880,13
12881,1
12882,8
12883,7
12884,16
12885,11
12886,1
12887,1
12888,4
12889,1
12890,2
12891,13
12892,2
12893,1
12894,5
12895,1
12896,6
12897,3
12898,1
12899,6
12900,11
12901,3
12902,3
12903,5
12904,17
12905,2
12906,2
12907,6
12908,1
12909,3
12910,3
12911,7
12912,2
12913,5
12914,1
12915,3
12916,11
12917,1
12918,1
12919,1
12920,3
12921,6
12922,2
12923,13
12924,4
12925,13
12926,4
12927,4
12928,7
12929,1
12930,9
12931,8
12932,5
12933,21
12934,2
12935,2
12936,12
12937,8
12938,1
12939,2
12940,1
12941,11
12942,2
12943,1
12944,1
12945,6
12946,2
12947,6
12948,7
12949,4
12950,1
12951,1
12952,4
12953,2
12954,2
12955,12
12956,10
12957,1
12958,1
12959,7
12960,1
12961,1
12962,1
12963,1
12964,1
12965,3
12966,10
12967,20
12968,3
12969,3
12970,1
12971,10
12972,2
12973,5
12974,1
12975,6
12976,2
12977,2
12978,36
12979,4
12980,3
12981,20
12982,1
12983,23
12984,13
12985,1
12986,2
12987,1
12988,24
12989,1
12990,1
12991,2
12992,1
12993,1
12994,4
12995,2
12996,1
12997,16
12998,1
12999,6
13000,26
13001,4
13002,4
13003,1
13004,1
13005,10
13006,1
13007,16
13008,6
13009,1
13010,3
13011,6
13012,1
13013,3
13014,2
13015,1
13016,3
13017,2
13018,4
13019,1
13020,23
13021,5
13022,4
13023,14
13024,20
13025,7
13026,17
13027,16
13028,4
13029,2
13030,13
13031,1
13032,2
13033,3
13034,1
13035,1
13036,17
13037,2
13038,1
13039,8
13040,3
13041,1
13042,1
13043,13
13044,16
13045,2
13046,4
13047,6
13048,2
13049,3
13050,3
13051,12
13052,7
13053,3
13054,21
13055,17
13056,2
13057,1
13058,16
13059,12
13060,6
13061,1
13062,12
13063,4
13064,19
13065,5
13066,2
13067,3
13068,2
13069,8
13070,4
13071,19
13072,4
13073,11
13074,2
13075,7
13076,5
13077,3
13078,9
13079,1
13080,1
13081,1
13082,2
13083,9
13084,1
13085,13
13086,2
13087,1
13088,3
13089,20
13090,1
13091,1
13092,1
13093,1
13094,8
13095,2
13096,29
13097,6
13098,2
13099,3
13100,14
13101,1
13102,18
13103,11
13104,1
13105,12
13106,8
13107,1
13108,6
13109,1
13110,19
13111,1
13112,10
13113,11
13114,4
13115,9
13116,1
13117,4
13118,1
13119,1
13120,16
13121,11
13122,5
13123,4
13124,1
13125,1
13126,10
13127,13
13128,14
13129,1
13130,27
13131,3
13132,2
13133,8
13134,6
13135,16
13136,4
13137,2
13138,24
13139,23
13140,2
13141,4
13142,2
13143,5
13144,3
13145,1
13146,9
13147,7
13148,2
13149,23
13150,3
13151,2
13152,2
13153,3
13154,7
13155,9
13156,5
13157,3
13158,3
13159,17
13160,9
13161,4
13162,1
13163,6
13164,1
13165,9
13166,1
13167,3
13168,1
13169,3
13170,2
13171,1
13172,1
13173,15
13174,1
13175,8
13176,13
13177,1
13178,17
13179,2
13180,10
13181,2
13182,17
13183,5
13184,1
13185,13
13186,14
13187,1
13188,12
13189,5
13190,1
13191,1
13192,1
13193,3
13194,6
13195,22
13196,1
13197,4
13198,1
13199,6
13200,1
13201,16
13202,2
13203,12
13204,5
13205,3
13206,4
13207,4
13208,7
13209,5
13210,16
13211,2
13212,6
13213,1
13214,42
13215,5
13216,1
13217,8
13218,16
13219,27
13220,1
13221,5
13222,11
13223,16
13224,2
13225,17
13226,5
13227,5
13228,2
13229,5
13230,4
13231,8
13232,16
13233,1
13234,1
13235,39
13236,1
13237,1
13238,1
13239,2
13240,1
13241,10
13242,1
13243,1
13244,8
13245,5
13246,2
13247,20
13248,16
13249,1
13250,7
13251,23
13252,1
13253,3
13254,28
13255,1
13256,24
13257,1
13258,3
13259,1
13260,3
13261,1
13262,5
13263,3
13264,11
13265,2
13266,2
13267,9
13268,3
13269,6
13270,2
13271,3
13272,15
13273,21
13274,2
13275,1
13276,6
13277,2
13278,3
13279,3
13280,4
13281,17
13282,2
13283,1
13284,13
13285,9
13286,12
13287,1
13288,2
13289,14
13290,3
13291,1
13292,5
13293,4
13294,8
13295,7
13296,7
13297,1
13298,1
13299,1
13300,17
13301,1
13302,2
13303,4
13304,5
13305,14
13306,3
13307,1
13308,23
13309,1
13310,2
13311,1
13312,2
13313,1
13314,7
13315,4
13316,1
13317,14
13318,1
13319,1
13320,1
13321,1
13322,9
13323,1
13324,13
13325,6
13326,3
13327,2
13328,5
13329,5
13330,1
13331,3
13332,16
13333,3
13334,7
13335,1
13336,2
13337,11
13338,1
13339,3
13340,1
13341,11
13342,1
13343,24
13344,8
13345,1
13346,8
13347,1
13348,8
13349,1
13350,5
13351,3
13352,6
13353,1
13354,1
13355,8
13356,1
13357,1
13358,5
13359,1
13360,10
13361,8
13362,2
13363,33
13364,4
13365,5
13366,3
13367,3
13368,11
13369,4
13370,1
13371,8
13372,2
13373,1
13374,1
13375,8
13376,4
13377,1
13378,9
13379,3
13380,1
13381,1
13382,10
13383,1
13384,17
13385,16
13386,1
13387,6
13388,7
13389,1
13390,5
13391,6
13392,4
13393,7
13394,19
13395,1
13396,11
13397,24
13398,1
13399,4
13400,6
13401,4
13402,2
13403,6
13404,2
13405,3
13406,8
13407,1
13408,4
13409,7
13410,12
13411,11
13412,10
13413,9
13414,3
13415,2
13416,1
13417,1
13418,2
13419,1
13420,5
13421,6
13422,6
13423,1
13424,5
13425,1
13426,6
13427,1
13428,14
13429,1
13430,13
13431,19
13432,3
13433,1
13434,2
13435,2
13436,14
13437,1
13438,15
13439,4
13440,2
13441,1
13442,1
13443,4
13444,4
13445,8
13446,8
13447,8
13448,4
13449,1
13450,2
13451,10
13452,2
13453,27
13454,32
13455,1
13456,4
13457,2
13458,1
13459,30
13460,1
13461,5
13462,3
13463,17
13464,1
13465,3
13466,1
13467,1
13468,4
13469,2
13470,2
13471,2
13472,1
13473,3
13474,1
13475,10
13476,11
13477,1
13478,1
13479,5
13480,1
13481,1
13482,71
13483,35
13484,4
13485,10
13486,1
13487,20
13488,11
13489,2
13490,3
13491,22
13492,11
13493,6
13494,1
13495,19
13496,11
13497,1
13498,1
13499,11
13500,4
13501,2
13502,7
13503,1
13504,1
13505,13
13506,2
13507,7
13508,3
13509,1
13510,5
13511,7
13512,1
13513,2
13514,2
13515,9
13516,8
13517,1
13518,1
13519,2
13520,10
13521,3
13522,9
13523,7
13524,1
13525,1
13526,2
13527,5
13528,1
13529,4
13530,1
13531,3
13532,2
13533,10
13534,11
13535,10
13536,2
13537,3
13538,2
13539,1
13540,1
13541,13
13542,1
13543,5
13544,10
13545,21
13546,1
13547,4
13548,11
13549,2
13550,2
13551,2
13552,1
13553,5
13554,2
13555,8
13556,10
13557,3
13558,3
13559,14
13560,7
13561,6
13562,7
13563,2
13564,9
13565,18
13566,1
13567,1
13568,4
13569,2
13570,9
13571,6
13572,2
13573,8
13574,1
13575,2
13576,3
13577,19
13578,15
13579,7
13580,7
13581,1
13582,1
13583,2
13584,2
13585,3
13586,2
13587,19
13588,4
13589,13
13590,19
13591,1
13592,10
13593,9
13594,2
13595,18
13596,9
13597,8
13598,8
13599,9
13600,27
13601,1
13602,5
13603,1
13604,15
13605,1
13606,5
13607,4
13608,5
13609,4
13610,6
13611,1
13612,1
13613,19
13614,2
13615,3
13616,17
13617,1
13618,15
13619,2
13620,1
13621,5
13622,1
13623,7
13624,16
13625,1
13626,1
13627,8
13628,6
13629,13
13630,12
13631,12
13632,3
13633,6
13634,1
13635,2
13636,2
13637,15
13638,15
13639,9
13640,3
13641,10
13642,5
13643,1
13644,5
13645,1
13646,17
13647,1
13648,1
13649,30
13650,14
13651,2
13652,10
13653,3
13654,1
13655,1
13656,12
13657,10
13658,4
13659,1
13660,10
13661,13
13662,2
13663,9
13664,1
13665,2
13666,6
13667,4
13668,1
13669,2
13670,2
13671,16
13672,9
13673,5
13674,25
13675,4
13676,25
13677,2
13678,3
13679,1
13680,9
13681,11
13682,3
13683,9
13684,4
13685,7
13686,7
13687,14
13688,1
13689,2
13690,6
13691,2
13692,3
13693,14
13694,3
13695,1
13696,4
13697,1
13698,10
13699,11
13700,5
13701,9
13702,2
13703,2
13704,13
13705,1
13706,14
13707,6
13708,5
13709,4
13710,1
13711,1
13712,8
13713,5
13714,1
13715,4
13716,12
13717,1
13718,12
13719,1
13720,13
13721,2
13722,24
13723,20
13724,9
13725,2
13726,27
13727,2
13728,10
13729,1
13730,25
13731,1
13732,1
13733,13
13734,16
13735,23
13736,14
13737,4
13738,1
13739,1
13740,18
13741,12
13742,1
13743,8
13744,3
13745,1
13746,3
13747,2
13748,3
13749,72
13750,1
13751,5
13752,3
13753,3
13754,1
13755,9
13756,3
13757,3
13758,2
13759,10
13760,1
13761,1
13762,16
13763,4
13764,1
13765,9
13766,13
13767,3
13768,3
13769,14
13770,1
13771,3
13772,9
13773,9
13774,1
13775,7
13776,1
13777,25
13778,2
13779,11
13780,8
13781,4
13782,10
13783,1
13784,7
13785,2
13786,1
13787,4
13788,9
13789,48
13790,3
13791,2
13792,2
13793,2
13794,2
13795,15
13796,6
13797,5
13798,1
13799,1
13800,2
13801,1
13802,1
13803,1
13804,7
13805,15
13806,4
13807,2
13808,11
13809,2
13810,5
13811,2
13812,14
13813,3
13814,19
13815,19
13816,2
13817,12
13818,10
13819,6
13820,13
13821,6
13822,1
13823,2
13824,20
13825,18
13826,28
13827,2
13828,1
13829,11
13830,1
13831,4
13832,1
13833,2
13834,7
13835,6
13836,10
13837,3
13838,3
13839,9
13840,1
13841,1
13842,5
13843,6
13844,7
13845,6
13846,1
13847,2
13848,11
13849,9
13850,1
13851,7
13852,1
13853,7
13854,6
13855,21
13856,4
13857,10
13858,1
13859,1
13860,8
13861,5
13862,2
13863,3
13864,1
13865,2
13866,5
13867,7
13868,11
13869,14
13870,14
13871,1
13872,1
13873,12
13874,2
13875,2
13876,5
13877,11
13878,3
13879,1
13880,3
13881,6
13882,1
13883,8
13884,6
13885,1
13886,1
13887,3
13888,1
13889,24
13890,1
13891,9
13892,1
13893,1
13894,4
13895,1
13896,9
13897,1
13898,4
13899,1
13900,13
13901,6
13902,10
13903,5
13904,1
13905,6
13906,6
13907,5
13908,5
13909,3
13910,8
13911,5
13912,1
13913,11
13914,21
13915,1
13916,2
13917,31
13918,7
13919,2
13920,3
13921,5
13922,2
13923,1
13924,21
13925,1
13926,1
13927,4
13928,6
13929,2
13930,10
13931,7
13932,1
13933,2
13934,3
13935,7
13936,1
13937,3
13938,2
13939,1
13940,1
13941,2
13942,2
13943,1
13944,1
13945,1
13946,2
13947,8
13948,2
13949,1
13950,2
13951,1
13952,21
13953,13
13954,2
13955,10
13956,3
13957,5
13958,1
13959,5
13960,5
13961,18
13962,1
13963,3
13964,7
13965,3
13966,2
13967,5
13968,3
13969,3
13970,11
13971,3
13972,2
13973,6
13974,3
13975,3
13976,1
13977,1
13978,3
13979,3
13980,7
13981,1
13982,1
13983,3
13984,19
13985,1
13986,1
13987,1
13988,7
13989,14
13990,1
13991,3
13992,19
13993,6
13994,3
13995,2
13996,8
13997,2
13998,2
13999,4
14000,7
14001,7
14002,1
14003,1
14004,4
14005,28
14006,15
14007,4
14008,5
14009,1
14010,2
14011,4
14012,13
14013,12
14014,2
14015,1
14016,1
14017,8
14018,10
14019,5
14020,1
14021,2
14022,31
14023,7
14024,6
14025,3
14026,1
14027,2
14028,17
14029,2
14030,6
14031,5
14032,22
14033,6
14034,1
14035,4
14036,4
14037,4
14038,1
14039,10
14040,17
14041,11
14042,20
14043,2
14044,1
14045,2
14046,1
14047,1
14048,3
14049,2
14050,4
14051,3
14052,14
14053,1
14054,39
14055,8
14056,8
14057,2
14058,4
14059,3
14060,5
14061,6
14062,1
14063,2
14064,3
14065,1
14066,3
14067,1
14068,8
14069,1
14070,1
14071,2
14072,6
14073,3
14074,21
14075,1
14076,1
14077,6
14078,1
14079,4
14080,2
14081,9
14082,1
14083,3
14084,7
14085,3
14086,5
14087,1
14088,22
14089,7
14090,3
14091,8
14092,4
14093,17
14094,3
14095,19
14096,2
14097,4
14098,3
14099,42
14100,2
14101,2
14102,1
14103,10
14104,1
14105,1
14106,4
14107,5
14108,8
14109,5
14110,1
14111,1
14112,12
14113,1
14114,6
14115,7
14116,3
14117,22
14118,1
14119,13
14120,3
14121,4
14122,16
14123,17
14124,30
14125,1
14126,1
14127,1
14128,5
14129,8
14130,9
14131,29
